tmID_raw  tmID  franchID  confID  year  arena  name  o_fgm  o_fga  o_ftm  o_fta  o_3pm  o_oreb  o_dreb  o_reb  o_asts  o_pf  o_stl  o_to  o_blk  o_pts  prev_d_fga  prev_d_ftm  prev_d_3pm  prev_d_3pa  prev_d_oreb  prev_d_dreb  prev_d_asts  prev_d_pf  prev_d_stl  prev_d_to  prev_d_blk  prev_d_pts  roll3_d_fga  roll3_d_ftm  roll3_d_3pm  roll3_d_3pa  roll3_d_oreb  roll3_d_dreb  roll3_d_asts  roll3_d_pf  roll3_d_stl  roll3_d_to  roll3_d_blk  roll3_d_pts
     DET     5         5       0     9     16     5    974   2295    556    744    168     405     843   1248     604   724    278   496    118   2672      2262.0       547.0       203.0       610.0        309.0        780.0        546.0      767.0       276.0      529.0       117.0      2540.0  2124.000000   547.000000   177.333333   542.333333    302.000000    761.666667    497.666667  748.000000   274.333333  518.333333   120.333333  2403.666667
     HOU     6         6       1     1      5     6    891   1894    521    634    172     273     724    997     494   554    284   440    104   2475         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     HOU     6         6       1     2      5     6    747   1908    415    539    138     348     710   1058     426   509    251   436     95   2047      1938.0       370.0       124.0       418.0        290.0        612.0        473.0      648.0       233.0      480.0        85.0      2066.0  1938.000000   370.000000   124.000000   418.000000    290.000000    612.000000    473.000000  648.000000   233.000000  480.000000    85.000000  2066.000000
     HOU     6         6       1     3      5     6    755   1778    453    585    109     299     702   1001     450   467    260   455    126   2072      1883.0       362.0       152.0       456.0        297.0        685.0        452.0      561.0       248.0      433.0       120.0      1994.0  1910.500000   366.000000   138.000000   437.000000    293.500000    648.500000    462.500000  604.500000   240.500000  456.500000   102.500000  2030.000000
     HOU     6         6       1     4      5     6    828   1916    473    600    115     266     764   1030     465   490    231   450    129   2244      1880.0       331.0       151.0       489.0        309.0        664.0        446.0      606.0       262.0      464.0        71.0      1892.0  1900.333333   354.333333   142.333333   454.333333    298.666667    653.666667    457.000000  605.000000   247.666667  459.000000    92.000000  1984.000000
     HOU     6         6       1     5     18     6    798   1933    458    615    123     311     724   1035     451   555    242   484    107   2177      2030.0       325.0       169.0       500.0        298.0        708.0        516.0      634.0       227.0      430.0       122.0      2142.0  1931.000000   339.333333   157.333333   481.666667    301.333333    685.666667    471.333333  600.333333   245.666667  442.333333   104.333333  2009.333333
     HOU     6         6       1     6     18     6    860   1920    527    690     62     276     684    960     467   581    246   425    105   2309      2008.0       391.0       152.0       434.0        335.0        720.0        539.0      655.0       258.0      471.0       129.0      2211.0  1972.666667   349.000000   157.333333   474.333333    314.000000    697.333333    500.333333  631.666667   249.000000  455.000000   107.333333  2081.666667
     HOU     6         6       1     7     18     6    928   2098    482    678    169     303     822   1125     532   617    252   566     84   2507      1944.0       419.0       148.0       423.0        274.0        687.0        541.0      685.0       197.0      481.0       111.0      2263.0  1994.000000   378.333333   156.333333   452.333333    302.333333    705.000000    532.000000  658.000000   227.333333  460.666667   120.666667  2205.333333
     HOU     6         6       1     8     18     6    915   2149    554    721    126     374     770   1144     558   655    289   633    109   2510      2232.0       445.0       148.0       496.0        337.0        787.0        526.0      705.0       298.0      519.0        89.0      2449.0  2061.333333   418.333333   149.333333   451.000000    315.333333    731.333333    535.333333  681.666667   251.000000  490.333333   109.666667  2307.666667
     HOU     6         6       1     9     18     6    923   2213    563    736    152     376     803   1179     556   728    295   599    120   2561      2190.0       578.0       202.0       581.0        342.0        721.0        588.0      677.0       310.0      568.0       160.0      2628.0  2122.000000   480.666667   166.000000   500.000000    317.666667    731.666667    551.666667  689.000000   268.333333  522.666667   120.000000  2446.666667
     IND     7         7       0     1      6     7    796   1838    428    569    193     285     647    932     501   642    271   518    126   2213         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     IND     7         7       0     2      6     7    762   1822    472    591    157     286     649    935     458   600    242   491    118   2153      1868.0       503.0       109.0       358.0        321.0        633.0        528.0      612.0       267.0      476.0        75.0      2290.0  1868.000000   503.000000   109.000000   358.000000    321.000000    633.000000    528.000000  612.000000   267.000000  476.000000    75.000000  2290.000000
     IND     7         7       0     3      6     7    731   1825    455    580    180     315     633    948     447   559    268   438    100   2097      1899.0       412.0       131.0       367.0        306.0        660.0        565.0      616.0       256.0      466.0       140.0      2249.0  1883.500000   457.500000   120.000000   362.500000    313.500000    646.500000    546.500000  614.000000   261.500000  471.000000   107.500000  2269.500000
     IND     7         7       0     4      6     7    839   2011    449    563    210     334     654    988     539   668    299   474    121   2337      1817.0       359.0       162.0       464.0        288.0        644.0        507.0      647.0       226.0      470.0       145.0      2129.0  1861.333333   424.666667   134.000000   396.333333    305.000000    645.666667    533.333333  625.000000   249.666667  470.666667   120.000000  2222.666667
     IND     7         7       0     5      6     7    791   2011    450    580    166     396     705   1101     555   639    261   486    134   2198      1908.0       490.0       157.0       421.0        309.0        677.0        570.0      631.0       227.0      512.0       170.0      2321.0  1874.666667   420.333333   150.000000   417.333333    301.000000    660.333333    547.333333  631.333333   236.333333  482.666667   151.666667  2233.000000
     IND     7         7       0     6      6     7    784   1958    452    595    150     341     671   1012     493   668    336   477     95   2170      1865.0       516.0       121.0       352.0        281.0        688.0        514.0      603.0       268.0      466.0       162.0      2245.0  1863.333333   455.000000   146.666667   412.333333    292.666667    669.666667    530.333333  627.000000   240.333333  482.666667   159.000000  2231.666667
     IND     7         7       0     7      6     7    873   2144    518    676    171     339     755   1094     501   606    354   528     93   2435      1798.0       460.0       123.0       367.0        279.0        711.0        435.0      644.0       234.0      558.0       113.0      2133.0  1857.000000   488.666667   133.666667   380.000000    289.666667    692.000000    506.333333  626.000000   243.000000  512.000000   148.333333  2233.000000
     IND     7         7       0     8      6     7    907   2167    478    617    188     341     812   1153     511   646    308   589    136   2480      2043.0       413.0       137.0       444.0        288.0        773.0        507.0      685.0       259.0      617.0       105.0      2316.0  1902.000000   463.000000   127.000000   387.666667    282.666667    724.000000    485.333333  644.000000   253.666667  547.000000   126.666667  2231.333333
     IND     7         7       0     9      6     7    876   2179    495    656    226     349     778   1127     500   727    324   585    165   2473      2192.0       450.0       158.0       483.0        369.0        795.0        475.0      663.0       280.0      610.0       114.0      2370.0  2011.000000   441.000000   139.333333   431.333333    312.000000    759.666667    472.333333  664.000000   257.666667  595.000000   110.666667  2273.000000
     LAS     8         8       1     1     14     8    861   1956    545    693    150     308     783   1091     586   705    271   466    156   2417         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     LAS     8         8       1     2     14     8    916   2031    449    594    160     350     755   1105     596   616    281   438    138   2441      1963.0       495.0       122.0       413.0        300.0        678.0        445.0      650.0       243.0      485.0       105.0      2169.0  1963.000000   495.000000   122.000000   413.000000    300.000000    678.000000    445.000000  650.000000   243.000000  485.000000   105.000000  2169.000000
     LAS     8         8       1     3     14     8    891   2002    476    645    194     329     814   1143     583   664    257   517    161   2452      1985.0       416.0       192.0       603.0        294.0        627.0        538.0      591.0       234.0      453.0       114.0      2166.0  1974.000000   455.500000   157.000000   508.000000    297.000000    652.500000    491.500000  620.500000   238.500000  469.000000   109.500000  2167.500000
     LAS     8         8       1     4     14     8    894   2140    537    678    174     336     813   1149     587   682    242   470    161   2499      2040.0       480.0       163.0       521.0        314.0        645.0        508.0      623.0       275.0      453.0       111.0      2235.0  1996.000000   463.666667   159.000000   512.333333    302.666667    650.000000    497.000000  621.333333   250.666667  463.666667   110.000000  2190.000000
     LAS     8         8       1     5     14     8    904   2069    530    722    157     312     809   1121     626   731    262   529    148   2495      2147.0       504.0       196.0       540.0        316.0        789.0        572.0      654.0       241.0      468.0       127.0      2432.0  2057.333333   466.666667   183.666667   554.666667    308.000000    687.000000    539.333333  622.666667   250.000000  458.000000   117.333333  2277.666667
     LAS     8         8       1     6     14     8    873   2042    456    630    124     321     683   1004     551   737    264   492    136   2326      2095.0       557.0       174.0       511.0        339.0        727.0        532.0      704.0       288.0      523.0       114.0      2361.0  2094.000000   513.666667   177.666667   524.000000    323.000000    720.333333    537.333333  660.333333   268.000000  481.333333   117.333333  2342.666667
     LAS     8         8       1     7     14     8    962   2195    540    726    111     350     852   1202     610   679    296   534    129   2575      1955.0       527.0       182.0       519.0        332.0        709.0        567.0      654.0       247.0      544.0       115.0      2345.0  2065.666667   529.333333   184.000000   523.333333    329.000000    741.666667    557.000000  670.666667   258.666667  511.666667   118.666667  2379.333333
     LAS     8         8       1     8     14     8    940   2305    493    627    160     356     783   1139     554   732    245   571    107   2533      2184.0       534.0       196.0       570.0        336.0        746.0        565.0      636.0       284.0      556.0       128.0      2476.0  2078.000000   539.333333   184.000000   533.333333    335.666667    727.333333    554.666667  664.666667   273.000000  541.000000   119.000000  2394.000000
     LAS     8         8       1     9     14     8    954   2248    539    717    151     386     896   1282     613   713    251   608    216   2598      2212.0       609.0       191.0       537.0        343.0        836.0        616.0      605.0       290.0      550.0       137.0      2708.0  2117.000000   556.666667   189.666667   542.000000    337.000000    763.666667    582.666667  631.666667   273.666667  550.000000   126.666667  2509.666667
     MIA     9         9       0     1      2     9    647   1774    452    664     85     365     595    960     415   707    272   524     88   1831         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     MIA     9         9       0     2      2     9    754   1826    356    469     93     292     651    943     467   602    300   448    153   1957      1676.0       454.0       117.0       315.0        275.0        648.0        416.0      661.0       247.0      528.0       118.0      2001.0  1676.000000   454.000000   117.000000   315.000000    275.000000    648.000000    416.000000  661.000000   247.000000  528.000000   118.000000  2001.000000
     MIA     9         9       0     3      2     9    774   1856    369    529    129     296     573    869     476   643    274   435     96   2046      1725.0       420.0       120.0       395.0        301.0        667.0        388.0      538.0       259.0      512.0        87.0      1898.0  1700.500000   437.000000   118.500000   355.000000    288.000000    657.500000    402.000000  599.500000   253.000000  520.000000   102.500000  1949.500000
     MIN    10        10       1     1     15    10    770   1831    449    592    204     258     612    870     495   690    237   497     63   2193         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     MIN    10        10       1     2     15    10    671   1810    559    727    176     308     693   1001     437   695    210   507    127   2077      1758.0       514.0       164.0       481.0        300.0        677.0        472.0      707.0       275.0      547.0       130.0      2188.0  1758.000000   514.000000   164.000000   481.000000    300.000000    677.000000    472.000000  707.000000   275.000000  547.000000   130.000000  2188.000000
     MIN    10        10       1     3     15    10    727   1775    383    578    166     309     650    959     466   617    226   529    102   2003      1927.0       499.0       153.0       472.0        328.0        688.0        511.0      719.0       259.0      470.0       126.0      2156.0  1842.500000   506.500000   158.500000   476.500000    314.000000    682.500000    491.500000  713.000000   267.000000  508.500000   128.000000  2172.000000
     MIN    10        10       1     4     15    10    875   1978    450    624    180     361     718   1079     580   634    242   558    101   2380      1807.0       469.0       141.0       389.0        302.0        612.0        495.0      618.0       273.0      465.0       117.0      2104.0  1830.666667   494.000000   152.666667   447.333333    310.000000    659.000000    492.666667  681.333333   269.000000  494.000000   124.333333  2149.333333
     MIN    10        10       1     5     15    10    767   1900    454    640    177     332     724   1056     526   660    257   613    139   2165      2067.0       473.0       141.0       446.0        337.0        652.0        528.0      666.0       271.0      471.0       126.0      2370.0  1933.666667   480.333333   145.000000   435.666667    322.333333    650.666667    511.333333  667.666667   267.666667  468.666667   123.000000  2210.000000
     MIN    10        10       1     6     15    10    801   1946    437    601    172     310     715   1025     531   624    258   536    127   2211      1972.0       490.0        92.0       330.0        323.0        713.0        508.0      676.0       333.0      502.0       133.0      2190.0  1948.666667   477.333333   124.666667   388.333333    320.666667    659.000000    510.333333  653.333333   292.333333  479.333333   125.333333  2221.333333
     MIN    10        10       1     7     15    10    945   2211    485    681    148     340     804   1144     491   654    193   530    113   2523      2019.0       435.0       129.0       376.0        344.0        711.0        537.0      665.0       275.0      487.0       144.0      2288.0  2019.333333   466.000000   120.666667   384.000000    334.666667    692.000000    524.333333  669.000000   293.000000  486.666667   134.333333  2282.666667
     MIN    10        10       1     8     15    10    971   2355    531    674    163     397     785   1182     596   713    238   561     95   2636      2314.0       548.0       179.0       542.0        372.0        832.0        625.0      633.0       308.0      438.0       124.0      2735.0  2101.666667   491.000000   133.333333   416.000000    346.333333    752.000000    556.666667  658.000000   305.333333  475.666667   133.666667  2404.333333
     MIN    10        10       1     9     15    10    991   2303    652    864    133     353     792   1145     557   751    309   472    131   2767      2195.0       614.0       162.0       461.0        318.0        800.0        565.0      645.0       279.0      529.0       147.0      2752.0  2176.000000   532.333333   156.666667   459.666667    344.666667    781.000000    575.666667  647.666667   287.333333  484.666667   138.333333  2591.666667
     NYL    11        11       0     1      9    11    792   1815    429    567    135     288     652    940     477   617    246   474    102   2148         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     NYL    11        11       0     2      9    11    833   1828    336    500    160     255     660    915     553   616    265   437     82   2162      1822.0       437.0       116.0       420.0        320.0        647.0        462.0      645.0       223.0      479.0        94.0      2035.0  1822.000000   437.000000   116.000000   420.000000    320.000000    647.000000    462.000000  645.000000   223.000000  479.000000    94.000000  2035.000000
     NYL    11        11       0     3      9    11    772   1740    400    567    145     260     610    870     496   638    261   458    100   2089      1759.0       461.0       133.0       394.0        304.0        679.0        430.0      600.0       223.0      496.0        76.0      2082.0  1790.500000   449.000000   124.500000   407.000000    312.000000    663.000000    446.000000  622.500000   223.000000  487.500000    85.000000  2058.500000
     NYL    11        11       0     4      9    11    825   1923    412    537    181     271     686    957     527   587    262   470    128   2243      1733.0       484.0       149.0       434.0        312.0        649.0        410.0      597.0       228.0      478.0        88.0      2015.0  1771.333333   460.666667   132.666667   416.000000    312.000000    658.333333    434.000000  614.000000   224.666667  484.333333    86.000000  2044.000000
     NYL    11        11       0     5      9    11    819   1932    398    531    216     263     741   1004     539   587    209   506    124   2252      1959.0       459.0       155.0       467.0        326.0        736.0        506.0      614.0       269.0      480.0        96.0      2256.0  1817.000000   468.000000   145.666667   431.666667    314.000000    688.000000    448.666667  603.666667   240.000000  484.666667    86.666667  2117.666667
     NYL    11        11       0     6      9    11    828   1860    452    552    208     242     732    974     498   613    214   462    112   2316      2096.0       431.0       132.0       416.0        371.0        730.0        517.0      589.0       288.0      430.0       123.0      2297.0  1929.333333   458.000000   145.333333   439.000000    336.333333    705.000000    477.666667  600.000000   261.666667  462.666667   102.333333  2189.333333
     NYL    11        11       0     7      9    11    822   2069    512    650    216     285     736   1021     475   674    252   576    112   2372      2012.0       442.0       125.0       398.0        345.0        685.0        473.0      590.0       275.0      411.0        86.0      2285.0  2022.333333   444.000000   137.333333   427.000000    347.333333    717.000000    498.666667  597.666667   277.333333  440.333333   101.666667  2279.333333
     NYL    11        11       0     8      9    11    870   2087    430    580    243     287     788   1075     500   618    289   612    109   2413      2153.0       553.0       171.0       461.0        341.0        832.0        508.0      668.0       270.0      485.0       134.0      2656.0  2087.000000   475.333333   142.666667   425.000000    352.333333    749.000000    499.333333  615.666667   277.666667  442.000000   114.333333  2412.666667
     NYL    11        11       0     9      9    11    912   2168    490    653    259     327     778   1105     551   655    290   547    117   2573      2223.0       471.0       190.0       589.0        378.0        837.0        509.0      608.0       321.0      562.0       115.0      2501.0  2129.333333   488.666667   162.000000   482.666667    354.666667    784.666667    496.666667  622.000000   288.666667  486.000000   111.666667  2480.666667
     ORL    12         4       0     1      3    12    833   1911    397    546    145     319     606    925     473   583    255   486    130   2208         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     ORL    12         4       0     2      3    12    768   1914    430    587    174     356     614    970     452   643    320   532    125   2140      1964.0       378.0       153.0       450.0        348.0        669.0        536.0      637.0       264.0      500.0       108.0      2233.0  1964.000000   378.000000   153.000000   450.000000    348.000000    669.000000    536.000000  637.000000   264.000000  500.000000   108.000000  2233.000000
     ORL    12         4       0     3      3    12    808   1914    493    646    145     320     595    915     446   669    295   456    113   2254      1831.0       436.0       157.0       438.0        316.0        659.0        534.0      600.0       298.0      546.0       114.0      2205.0  1897.500000   407.000000   155.000000   444.000000    332.000000    664.000000    535.000000  618.500000   281.000000  523.000000   111.000000  2219.000000
     PHO    13        12       1     1     20    13    803   1800    513    661    124     275     619    894     465   630    285   429     91   2243         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     PHO    13        12       1     2     20    13    767   1894    429    587    101     300     642    942     514   625    292   519    138   2064      1828.0       421.0       135.0       416.0        334.0        635.0        486.0      699.0       224.0      531.0        91.0      2102.0  1828.000000   421.000000   135.000000   416.000000    334.000000    635.000000    486.000000  699.000000   224.000000  531.000000    91.000000  2102.000000
     PHO    13        12       1     3     20    13    793   1889    405    538    100     292     626    918     427   623    267   501     94   2091      1892.0       462.0       137.0       391.0        333.0        698.0        524.0      603.0       283.0      517.0       127.0      2169.0  1860.000000   441.500000   136.000000   403.500000    333.500000    666.500000    505.000000  651.000000   253.500000  524.000000   109.000000  2135.500000
     PHO    13        12       1     4     20    13    801   2095    379    556    116     357     643   1000     461   664    310   479    111   2097      1870.0       436.0       155.0       388.0        309.0        692.0        532.0      600.0       268.0      491.0       127.0      2291.0  1863.333333   439.666667   142.333333   398.333333    325.333333    675.000000    514.000000  634.000000   258.333333  513.000000   115.000000  2187.333333
