 playerID  career_year  tmID  playerID  tmID  age  age_sq  pos  college  height  weight  prev_minutes  prev_points  prev_oRebounds  prev_dRebounds  prev_assists  prev_steals  prev_blocks  prev_turnovers    prev_PF  prev_fgAttempted  prev_fgMade  prev_ftAttempted  prev_ftMade  prev_threeMade  roll3_minutes  roll3_points  roll3_oRebounds  roll3_dRebounds  roll3_assists  roll3_steals  roll3_blocks  roll3_turnovers   roll3_PF  roll3_fgAttempted  roll3_fgMade  roll3_ftAttempted  roll3_ftMade  roll3_threeMade
       14            0    10        14    10 39.0  1521.0    0       96    75.0     211    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       15            0     6        15     6 48.0  2304.0    5      122    71.0     147    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       15            1     6        15     6 49.0  2401.0    5      122    71.0     147    977.000000   268.000000       36.000000       83.000000     60.000000    42.000000     3.000000       53.000000  66.000000        233.000000   109.000000         49.000000    41.000000        9.000000     977.000000    268.000000        36.000000        83.000000      60.000000     42.000000      3.000000        53.000000  66.000000         233.000000    109.000000          49.000000     41.000000         9.000000
       15            2     6        15     6 50.0  2500.0    5      122    71.0     147   1154.000000   591.000000       49.000000       87.000000     94.000000    60.000000     3.000000       83.000000  82.000000        509.000000   217.000000        150.000000   135.000000       22.000000    1065.500000    429.500000        42.500000        85.000000      77.000000     51.000000      3.000000        68.000000  74.000000         371.000000    163.000000          99.500000     88.000000        15.500000
       15            3     6        15     6 51.0  2601.0    5      122    71.0     147   1116.000000   364.000000       42.000000       84.000000     86.000000    51.000000     6.000000       71.000000  49.000000        302.000000   128.000000        111.000000    98.000000       10.000000    1082.333333    407.666667        42.333333        84.666667      80.000000     51.000000      4.000000        69.000000  65.666667         348.000000    151.333333         103.333333     91.333333        13.666667
       15            4     6        15     6 53.0  2809.0    5      122    71.0     147   1136.000000   390.000000       24.000000      112.000000     67.000000    41.000000     1.000000       50.000000  64.000000        324.000000   151.000000         94.000000    79.000000        9.000000    1135.333333    448.333333        38.333333        94.333333      82.333333     50.666667      3.333333        68.000000  65.000000         378.333333    165.333333         118.333333    104.000000        13.666667
       16            0     9        16     9 47.0  2209.0    0      122    77.0     198    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       16            1     9        16     9 48.0  2304.0    0      122    77.0     198    869.000000   251.000000       96.000000      135.000000     29.000000    17.000000    21.000000       49.000000  95.000000        209.000000    85.000000        117.000000    80.000000        1.000000     869.000000    251.000000        96.000000       135.000000      29.000000     17.000000     21.000000        49.000000  95.000000         209.000000     85.000000         117.000000     80.000000         1.000000
       16            2     8        16     8 49.0  2401.0    0      122    77.0     198    431.000000    74.000000       35.000000       52.000000     15.000000    12.000000    11.000000       19.000000  62.000000         58.000000    28.000000         32.000000    18.000000        0.000000     650.000000    162.500000        65.500000        93.500000      22.000000     14.500000     16.000000        34.000000  78.500000         133.500000     56.500000          74.500000     49.000000         0.500000
       16            3     9        16     9 49.0  2401.0    0      122    77.0     198    215.000000    61.000000       24.000000       25.000000      4.000000    11.000000     4.000000       11.000000  25.000000         55.000000    26.000000         14.000000     9.000000        0.000000     505.000000    128.666667        51.666667        70.666667      16.000000     13.333333     12.000000        26.333333  60.666667         107.333333     46.333333          54.333333     35.666667         0.333333
       17            0     7        17     7 39.0  1521.0    6       68    72.0     172    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       17            1    15        17    15 40.0  1600.0    6       68    72.0     172    417.000000    99.000000       25.000000       51.000000     22.000000    18.000000     5.000000       34.000000  31.000000         87.000000    38.000000         39.000000    18.000000        5.000000     417.000000     99.000000        25.000000        51.000000      22.000000     18.000000      5.000000        34.000000  31.000000          87.000000     38.000000          39.000000     18.000000         5.000000
       17            2    15        17    15 41.0  1681.0    6       68    72.0     172    226.000000    58.000000       13.000000       31.000000     15.000000    10.000000     5.000000       33.000000  15.000000         47.000000    22.000000         19.000000    14.000000        0.000000     321.500000     78.500000        19.000000        41.000000      18.500000     14.000000      5.000000        33.500000  23.000000          67.000000     30.000000          29.000000     16.000000         2.500000
       18            0    16        18    16 39.0  1521.0    6       98    70.0     143    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       19            0    10        19    10 39.0  1521.0    2       51    72.0     179    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       19            1    10        19    10 40.0  1600.0    2       51    72.0     179   1124.000000   744.000000       15.000000      113.000000     50.000000    21.000000    18.000000       71.000000  58.000000        620.000000   283.000000        165.000000   148.000000       30.000000    1124.000000    744.000000        15.000000       113.000000      50.000000     21.000000     18.000000        71.000000  58.000000         620.000000    283.000000         165.000000    148.000000        30.000000
       19            2    10        19    10 41.0  1681.0    2       51    72.0     179   1093.000000   769.000000       37.000000       99.000000     79.000000    41.000000    21.000000       83.000000  58.000000        583.000000   296.000000        173.000000   151.000000       26.000000    1108.500000    756.500000        26.000000       106.000000      64.500000     31.000000     19.500000        77.000000  58.000000         601.500000    289.500000         169.000000    149.500000        28.000000
       20            0    10        20    10 44.0  1936.0    6       47    74.0     172    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       20            1    17        20    17 44.0  1936.0    6       47    74.0     172      6.000000     0.000000        0.000000        3.000000      4.000000     0.000000     0.000000        0.000000   1.000000          0.000000     0.000000          0.000000     0.000000        0.000000       6.000000      0.000000         0.000000         3.000000       4.000000      0.000000      0.000000         0.000000   1.000000           0.000000      0.000000           0.000000      0.000000         0.000000
