playerID_raw  career_year  playerID  tmID  age  age_sq  pos  college  height  weight  prev_minutes  prev_points  prev_oRebounds  prev_dRebounds  prev_assists  prev_steals  prev_blocks  prev_turnovers  prev_PF  prev_fgAttempted  prev_fgMade  prev_ftAttempted  prev_ftMade  prev_threeMade  roll3_minutes  roll3_points  roll3_oRebounds  roll3_dRebounds  roll3_assists  roll3_steals  roll3_blocks  roll3_turnovers   roll3_PF  roll3_fgAttempted  roll3_fgMade  roll3_ftAttempted  roll3_ftMade  roll3_threeMade
   azzije01w            3        14    14 56.0  3136.0    6       83    68.0   143.0        1151.0        306.0            15.0            54.0         158.0         27.0         14.0            67.0    102.0             198.0         91.0             104.0         83.0            41.0     971.666667    242.000000        10.000000        59.333333     140.333333     20.333333      9.666667        54.666667  78.000000         162.000000     71.000000          81.000000     70.333333        29.666667
  badertr01w            0        15     1 48.0  2304.0    6       11    64.0   125.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  badertr01w            1        15     1 49.0  2401.0    6       11    64.0   125.0         201.0         47.0             2.0             9.0          21.0         17.0          1.0            18.0     16.0              48.0         17.0               6.0          5.0             8.0     201.000000     47.000000         2.000000         9.000000      21.000000     17.000000      1.000000        18.000000  16.000000          48.000000     17.000000           6.000000      5.000000         8.000000
  badertr01w            2        15     1 50.0  2500.0    6       11    64.0   125.0         114.0         21.0             2.0            10.0          11.0          5.0          0.0             8.0      7.0              20.0          8.0               0.0          0.0             5.0     157.500000     34.000000         2.000000         9.500000      16.000000     11.000000      0.500000        13.000000  11.500000          34.000000     12.500000           3.000000      2.500000         6.500000
  banchrh01w            0        16    13 48.0  2304.0    1       97    75.0   185.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  baranel01w            0        17     7 50.0  2500.0    3        1    77.0   182.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  baranel01w            1        17     9 52.0  2704.0    3        1    77.0   182.0         984.0        378.0            40.0           151.0          63.0         33.0         57.0            62.0     81.0             330.0        141.0              71.0         66.0            30.0     984.000000    378.000000        40.000000       151.000000      63.000000     33.000000     57.000000        62.000000  81.000000         330.000000    141.000000          71.000000     66.000000        30.000000
  baranel01w            2        17     9 53.0  2809.0    3        1    77.0   182.0         850.0        278.0            45.0           136.0          64.0         36.0         43.0            62.0     69.0             257.0        107.0              35.0         31.0            33.0     917.000000    328.000000        42.500000       143.500000      63.500000     34.500000     50.000000        62.000000  75.000000         293.500000    124.000000          53.000000     48.500000        31.500000
  barksla01w            0        18    12 43.0  1849.0    6       62    70.0   156.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  barksla01w            1        18    12 44.0  1936.0    6       62    70.0   156.0          35.0          2.0             1.0             5.0           4.0          2.0          0.0             1.0      3.0              10.0          1.0               0.0          0.0             0.0      35.000000      2.000000         1.000000         5.000000       4.000000      2.000000      0.000000         1.000000   3.000000          10.000000      1.000000           0.000000      0.000000         0.000000
  barksla01w            2        18    14 45.0  2025.0    6       62    70.0   156.0         285.0        100.0            18.0            22.0          12.0          8.0          7.0            23.0     31.0             101.0         36.0              26.0         23.0             5.0     160.000000     51.000000         9.500000        13.500000       8.000000      5.000000      3.500000        12.000000  17.000000          55.500000     18.500000          13.000000     11.500000         2.500000
  barnead01w            0        19     1 44.0  1936.0    3        4    71.0   165.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  barnead01w            1        19     1 45.0  2025.0    3        4    71.0   165.0          18.0          8.0             2.0             0.0           4.0          0.0          0.0             2.0      2.0               5.0          3.0               4.0          2.0             0.0      18.000000      8.000000         2.000000         0.000000       4.000000      0.000000      0.000000         2.000000   2.000000           5.000000      3.000000           4.000000      2.000000         0.000000
  barnead01w            2        19    15 46.0  2116.0    3        4    71.0   165.0           3.0          2.0             0.0             1.0           0.0          0.0          0.0             0.0      0.0               1.0          1.0               0.0          0.0             0.0      10.500000      5.000000         1.000000         0.500000       2.000000      0.000000      0.000000         1.000000   1.000000           3.000000      2.000000           2.000000      1.000000         0.000000
  barnead01w            3        19    15 47.0  2209.0    3        4    71.0   165.0         493.0         90.0            45.0            57.0          28.0         32.0          9.0            25.0     64.0             111.0         37.0              29.0         15.0             1.0     171.333333     33.333333        15.666667        19.333333      10.666667     10.666667      3.000000         9.000000  22.000000          39.000000     13.666667          11.000000      5.666667         0.333333
  barnead01w            4        19    15 48.0  2304.0    3        4    71.0   165.0         396.0         88.0            26.0            39.0          23.0         11.0          7.0            18.0     36.0              84.0         32.0              21.0         12.0            12.0     297.333333     60.000000        23.666667        32.333333      17.000000     14.333333      5.333333        14.333333  33.333333          65.333333     23.333333          16.666667      9.000000         4.333333
  barnequ01w            0        20    15 45.0  2025.0    1       39    77.0   185.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  barnequ01w            1        20    15 46.0  2116.0    1       39    77.0   185.0         705.0        209.0            27.0            57.0          33.0         19.0         33.0            62.0    103.0             213.0         89.0              56.0         30.0             1.0     705.000000    209.000000        27.000000        57.000000      33.000000     19.000000     33.000000        62.000000 103.000000         213.000000     89.000000          56.000000     30.000000         1.000000
  barnequ01w            2        20    11 47.0  2209.0    1       39    77.0   185.0         229.0         68.0            14.0            20.0          11.0          9.0          6.0            16.0     29.0              59.0         23.0              27.0         21.0             1.0     467.000000    138.500000        20.500000        38.500000      22.000000     14.000000     19.500000        39.000000  66.000000         136.000000     56.000000          41.500000     25.500000         1.000000
