playerID_raw  career_year  playerID  tmID  age  age_sq  pos  college  height  weight  prev_minutes  prev_points  prev_oRebounds  prev_dRebounds  prev_assists  prev_steals  prev_blocks  prev_turnovers  prev_PF  prev_fgAttempted  prev_fgMade  prev_ftAttempted  prev_ftMade  prev_threeMade  roll3_minutes  roll3_points  roll3_oRebounds  roll3_dRebounds  roll3_assists  roll3_steals  roll3_blocks  roll3_turnovers   roll3_PF  roll3_fgAttempted  roll3_fgMade  roll3_ftAttempted  roll3_ftMade  roll3_threeMade
  anderke01w            2         6     0 51.0  2601.0    6       90    67.0   125.0         102.0         12.0             3.0            12.0          14.0          6.0          0.0            17.0      8.0              16.0          2.0              10.0          8.0             0.0     268.000000     43.500000         7.500000        23.000000      44.500000     15.500000      1.500000        32.000000  30.500000          42.000000     15.500000          14.000000     11.000000         1.500000
  andrame01w            0         7     1 48.0  2304.0    3       60    71.0   165.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  andrame01w            1         7     1 49.0  2401.0    3       60    71.0   165.0         797.0        265.0            32.0            63.0          75.0         41.0         10.0            65.0     91.0             195.0         89.0              80.0         60.0            27.0     797.000000    265.000000        32.000000        63.000000      75.000000     41.000000     10.000000        65.000000  91.000000         195.000000     89.000000          80.000000     60.000000        27.000000
  andrame01w            2         7     1 50.0  2500.0    3       60    71.0   165.0         893.0        152.0            21.0            66.0         100.0         51.0         10.0            61.0     77.0             171.0         58.0              45.0         30.0             6.0     845.000000    208.500000        26.500000        64.500000      87.500000     46.000000     10.000000        63.000000  84.000000         183.000000     73.500000          62.500000     45.000000        16.500000
  arcaija01w            0         8     3 54.0  2916.0    6       92    71.0   147.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  arcaija01w            1         8     3 55.0  3025.0    6       92    71.0   147.0         977.0        268.0            36.0            83.0          60.0         42.0          3.0            53.0     66.0             233.0        109.0              49.0         41.0             9.0     977.000000    268.000000        36.000000        83.000000      60.000000     42.000000      3.000000        53.000000  66.000000         233.000000    109.000000          49.000000     41.000000         9.000000
  arcaija01w            2         8     3 56.0  3136.0    6       92    71.0   147.0        1154.0        591.0            49.0            87.0          94.0         60.0          3.0            83.0     82.0             509.0        217.0             150.0        135.0            22.0    1065.500000    429.500000        42.500000        85.000000      77.000000     51.000000      3.000000        68.000000  74.000000         371.000000    163.000000          99.500000     88.000000        15.500000
  askamma01w            0         9     6 53.0  2809.0    1       92    77.0   198.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  askamma01w            1         9     6 54.0  2916.0    1       92    77.0   198.0         869.0        251.0            96.0           135.0          29.0         17.0         21.0            49.0     95.0             209.0         85.0             117.0         80.0             1.0     869.000000    251.000000        96.000000       135.000000      29.000000     17.000000     21.000000        49.000000  95.000000         209.000000     85.000000         117.000000     80.000000         1.000000
  askamma01w            2         9     5 55.0  3025.0    1       92    77.0   198.0         431.0         74.0            35.0            52.0          15.0         12.0         11.0            19.0     62.0              58.0         28.0              32.0         18.0             0.0     650.000000    162.500000        65.500000        93.500000      22.000000     14.500000     16.000000        34.000000  78.500000         133.500000     56.500000          74.500000     49.000000         0.500000
  askamma01w            3         9     6 55.0  3025.0    1       92    77.0   198.0         215.0         61.0            24.0            25.0           4.0         11.0          4.0            11.0     25.0              55.0         26.0              14.0          9.0             0.0     505.000000    128.666667        51.666667        70.666667      16.000000     13.333333     12.000000        26.333333  60.666667         107.333333     46.333333          54.333333     35.666667         0.333333
  aycocan01w            0        10     7 50.0  2500.0    7       36    74.0   172.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  aycocan01w            1        10    13 50.0  2500.0    7       36    74.0   172.0           6.0          0.0             0.0             3.0           4.0          0.0          0.0             0.0      1.0               0.0          0.0               0.0          0.0             0.0       6.000000      0.000000         0.000000         3.000000       4.000000      0.000000      0.000000         0.000000   1.000000           0.000000      0.000000           0.000000      0.000000         0.000000
   azzije01w            0        11    14 55.0  3025.0    6       75    68.0   143.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
   azzije01w            1        11    14 56.0  3136.0    6       75    68.0   143.0         559.0        144.0             5.0            36.0          92.0         12.0          5.0            28.0     43.0             104.0         47.0              43.0         40.0            10.0     559.000000    144.000000         5.000000        36.000000      92.000000     12.000000      5.000000        28.000000  43.000000         104.000000     47.000000          43.000000     40.000000        10.000000
   azzije01w            2        11    14 57.0  3249.0    6       75    68.0   143.0        1205.0        276.0            10.0            88.0         171.0         22.0         10.0            69.0     89.0             184.0         75.0              96.0         88.0            38.0     882.000000    210.000000         7.500000        62.000000     131.500000     17.000000      7.500000        48.500000  66.000000         144.000000     61.000000          69.500000     64.000000        24.000000
  badertr01w            0        12     1 50.0  2500.0    6       11    64.0   125.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  badertr01w            1        12     1 51.0  2601.0    6       11    64.0   125.0         201.0         47.0             2.0             9.0          21.0         17.0          1.0            18.0     16.0              48.0         17.0               6.0          5.0             8.0     201.000000     47.000000         2.000000         9.000000      21.000000     17.000000      1.000000        18.000000  16.000000          48.000000     17.000000           6.000000      5.000000         8.000000
  badertr01w            2        12     1 52.0  2704.0    6       11    64.0   125.0         114.0         21.0             2.0            10.0          11.0          5.0          0.0             8.0      7.0              20.0          8.0               0.0          0.0             5.0     157.500000     34.000000         2.000000         9.500000      16.000000     11.000000      0.500000        13.000000  11.500000          34.000000     12.500000           3.000000      2.500000         6.500000
  banchrh01w            0        13    12 50.0  2500.0    1       88    75.0   185.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  baranel01w            0        14     6 52.0  2704.0    3        1    77.0   182.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  barksla01w            0        15    11 45.0  2025.0    6       54    70.0   156.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  barksla01w            1        15    11 46.0  2116.0    6       54    70.0   156.0          35.0          2.0             1.0             5.0           4.0          2.0          0.0             1.0      3.0              10.0          1.0               0.0          0.0             0.0      35.000000      2.000000         1.000000         5.000000       4.000000      2.000000      0.000000         1.000000   3.000000          10.000000      1.000000           0.000000      0.000000         0.000000
  barnead01w            0        16     1 46.0  2116.0    3        4    71.0   165.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  barnead01w            1        16     1 47.0  2209.0    3        4    71.0   165.0          18.0          8.0             2.0             0.0           4.0          0.0          0.0             2.0      2.0               5.0          3.0               4.0          2.0             0.0      18.000000      8.000000         2.000000         0.000000       4.000000      0.000000      0.000000         2.000000   2.000000           5.000000      3.000000           4.000000      2.000000         0.000000
  barnead01w            2        16    13 48.0  2304.0    3        4    71.0   165.0           3.0          2.0             0.0             1.0           0.0          0.0          0.0             0.0      0.0               1.0          1.0               0.0          0.0             0.0      10.500000      5.000000         1.000000         0.500000       2.000000      0.000000      0.000000         1.000000   1.000000           3.000000      2.000000           2.000000      1.000000         0.000000
  barnequ01w            0        17    13 47.0  2209.0    1       33    77.0   185.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  barnequ01w            1        17    13 48.0  2304.0    1       33    77.0   185.0         705.0        209.0            27.0            57.0          33.0         19.0         33.0            62.0    103.0             213.0         89.0              56.0         30.0             1.0     705.000000    209.000000        27.000000        57.000000      33.000000     19.000000     33.000000        62.000000 103.000000         213.000000     89.000000          56.000000     30.000000         1.000000
  barnequ01w            2        17    10 49.0  2401.0    1       33    77.0   185.0         229.0         68.0            14.0            20.0          11.0          9.0          6.0            16.0     29.0              59.0         23.0              27.0         21.0             1.0     467.000000    138.500000        20.500000        38.500000      22.000000     14.000000     19.500000        39.000000  66.000000         136.000000     56.000000          41.500000     25.500000         1.000000
  bauerca01w            0        18     0 51.0  2601.0    4       52    76.0   180.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  bauerca01w            1        18    15 52.0  2704.0    4       52    76.0   180.0         398.0         76.0            20.0            36.0          14.0          8.0          3.0            28.0     72.0              72.0         29.0              21.0         18.0             0.0     398.000000     76.000000        20.000000        36.000000      14.000000      8.000000      3.000000        28.000000  72.000000          72.000000     29.000000          21.000000     18.000000         0.000000
  bauerca01w            2        18    12 53.0  2809.0    4       52    76.0   180.0         102.0         15.0             8.0            10.0           3.0          2.0          1.0             6.0     12.0              17.0          5.0              10.0          5.0             0.0     250.000000     45.500000        14.000000        23.000000       8.500000      5.000000      2.000000        17.000000  42.000000          44.500000     17.000000          15.500000     11.500000         0.000000
  berthlu01w            0        19     1 47.0  2209.0    4       60    74.0   188.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  beviltu01w            0        20    11  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  beviltu01w            1        20    11  NaN     NaN    0        0     NaN     NaN         796.0        153.0            19.0            76.0          89.0         41.0          6.0            66.0     93.0             112.0         40.0              72.0         56.0            17.0     796.000000    153.000000        19.000000        76.000000      89.000000     41.000000      6.000000        66.000000  93.000000         112.000000     40.000000          72.000000     56.000000        17.000000
  beviltu01w            2        20    11  NaN     NaN    0        0     NaN     NaN         788.0        153.0            27.0            61.0         103.0         59.0          6.0            52.0    102.0             119.0         39.0              71.0         52.0            23.0     792.000000    153.000000        23.000000        68.500000      96.000000     50.000000      6.000000        59.000000  97.500000         115.500000     39.500000          71.500000     54.000000        20.000000
  bibbyje01w            0        21     8  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
   birdsu01w            0        22    13 45.0  2025.0    6       16    69.0   150.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  blackde01w            0        23     6 57.0  3249.0    6       74    63.0   124.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  blackde01w            1        23     6 58.0  3364.0    6       74    63.0   124.0         820.0        152.0            23.0            69.0          98.0         58.0          1.0            50.0     86.0             150.0         57.0              42.0         29.0             9.0     820.000000    152.000000        23.000000        69.000000      98.000000     58.000000      1.000000        50.000000  86.000000         150.000000     57.000000          42.000000     29.000000         9.000000
  blackde01w            2        23     6 59.0  3481.0    6       74    63.0   124.0         946.0        180.0            43.0            83.0         123.0         82.0          2.0            51.0     69.0             187.0         70.0              48.0         37.0             3.0     883.000000    166.000000        33.000000        76.000000     110.500000     70.000000      1.500000        50.500000  77.500000         168.500000     63.500000          45.000000     33.000000         6.000000
  blodgci01w            0        24    12 48.0  2304.0    6       42    69.0   130.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  blodgci01w            1        24    12 49.0  2401.0    6       42    69.0   130.0         133.0         52.0             1.0             8.0           3.0          8.0          1.0            13.0      9.0              50.0         20.0               6.0          4.0             8.0     133.000000     52.000000         1.000000         8.000000       3.000000      8.000000      1.000000        13.000000   9.000000          50.000000     20.000000           6.000000      4.000000         8.000000
  boltoru01w            0        25    12 56.0  3136.0    6        8    69.0   150.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  boltoru01w            1        25    12 57.0  3249.0    6        8    69.0   150.0         868.0        380.0            42.0            64.0          57.0         34.0          1.0            45.0     60.0             368.0        133.0              84.0         64.0            50.0     868.000000    380.000000        42.000000        64.000000      57.000000     34.000000      1.000000        45.000000  60.000000         368.000000    133.000000          84.000000     64.000000        50.000000
  boltoru01w            2        25    12 58.0  3364.0    6        8    69.0   150.0         582.0        222.0            34.0            59.0          55.0         28.0          1.0            39.0     55.0             216.0         73.0              52.0         36.0            40.0     725.000000    301.000000        38.000000        61.500000      56.000000     31.000000      1.000000        42.000000  57.500000         292.000000    103.000000          68.000000     50.000000        45.000000
  bonfisu01w            0        26    10  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
   boydca01w            0        27     2  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  brazian01w            0        28     0 47.0  2209.0    3       79    74.0   169.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  brazian01w            1        28     4 48.0  2304.0    3       79    74.0   169.0         203.0         51.0            16.0            18.0           5.0          5.0          0.0            17.0     24.0              49.0         19.0              19.0         13.0             0.0     203.000000     51.000000        16.000000        18.000000       5.000000      5.000000      0.000000        17.000000  24.000000          49.000000     19.000000          19.000000     13.000000         0.000000
  bristre01w            0        29     0 46.0  2116.0    6        4    70.0   139.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  brogami01w            0        30    10  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  brondsa01w            0        31     6 56.0  3136.0    6       81    67.0   136.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  brondsa01w            1        31     6 57.0  3249.0    6       81    67.0   136.0         850.0        367.0            10.0            40.0          63.0         28.0          4.0            36.0     61.0             344.0        142.0              70.0         57.0            26.0     850.000000    367.000000        10.000000        40.000000      63.000000     28.000000      4.000000        36.000000  61.000000         344.000000    142.000000          70.000000     57.000000        26.000000
  browned01w            0        32     2 45.0  2025.0    7       77    69.0   163.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  browned01w            1        32     2 46.0  2116.0    7       77    69.0   163.0         619.0        188.0            36.0            52.0          72.0         24.0          5.0            68.0     77.0             168.0         60.0              80.0         67.0             1.0     619.000000    188.000000        36.000000        52.000000      72.000000     24.000000      5.000000        68.000000  77.000000         168.000000     60.000000          80.000000     67.000000         1.000000
  browned01w            2        32     2 47.0  2209.0    7       77    69.0   163.0         800.0        237.0            31.0            70.0          87.0         33.0          7.0            68.0     83.0             232.0         85.0              60.0         47.0            20.0     709.500000    212.500000        33.500000        61.000000      79.500000     28.500000      6.000000        68.000000  80.000000         200.000000     72.500000          70.000000     57.000000        10.500000
  brownki01w            0        33    15 46.0  2116.0    6       28    70.0   134.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  brownru01w            0        34     1 51.0  2601.0    3       26    74.0   175.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  brownru01w            1        34     1 52.0  2704.0    3       26    74.0   175.0         679.0        253.0            54.0            70.0          44.0         38.0         13.0            59.0     81.0             187.0         93.0              78.0         66.0             1.0     679.000000    253.000000        54.000000        70.000000      44.000000     38.000000     13.000000        59.000000  81.000000         187.000000     93.000000          78.000000     66.000000         1.000000
  brownru01w            2        34     1 53.0  2809.0    3       26    74.0   175.0         760.0        249.0            49.0            83.0          37.0         44.0         10.0            37.0     73.0             195.0        101.0              63.0         46.0             1.0     719.500000    251.000000        51.500000        76.500000      40.500000     41.000000     11.500000        48.000000  77.000000         191.000000     97.000000          70.500000     56.000000         1.000000
  brumfma01w            0        35     7 45.0  2025.0    6       66    68.0   133.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  brumfma01w            1        35     6 46.0  2116.0    6       66    68.0   133.0         613.0        124.0            22.0            38.0          42.0         22.0          2.0            40.0     70.0             101.0         47.0              42.0         29.0             1.0     613.000000    124.000000        22.000000        38.000000      42.000000     22.000000      2.000000        40.000000  70.000000         101.000000     47.000000          42.000000     29.000000         1.000000
  bullevi01w            0        36    15 56.0  3136.0    3       43    75.0   185.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  bullevi01w            1        36    15 57.0  3249.0    3       43    75.0   185.0        1094.0        342.0            61.0           122.0          42.0         64.0         47.0            58.0     88.0             294.0        143.0              63.0         45.0            11.0    1094.000000    342.000000        61.000000       122.000000      42.000000     64.000000     47.000000        58.000000  88.000000         294.000000    143.000000          63.000000     45.000000        11.000000
  bullevi01w            2        36    15 58.0  3364.0    3       43    75.0   185.0        1073.0        278.0            65.0           166.0          41.0         53.0         58.0            53.0     86.0             286.0        112.0              48.0         35.0            19.0    1083.500000    310.000000        63.000000       144.000000      41.500000     58.500000     52.500000        55.500000  87.000000         290.000000    127.500000          55.500000     40.000000        15.000000
  burgean01w            0        37    15  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  burgean01w            1        37    15  NaN     NaN    0        0     NaN     NaN         731.0        124.0            27.0            49.0          88.0         26.0          2.0            60.0     45.0             141.0         47.0              27.0         16.0            14.0     731.000000    124.000000        27.000000        49.000000      88.000000     26.000000      2.000000        60.000000  45.000000         141.000000     47.000000          27.000000     16.000000        14.000000
  burgeli01w            0        38    12 54.0  2916.0    3        2    73.0   173.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  burraal01w            0        39    11 48.0  2304.0    1       41    75.0   218.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  burraal01w            1        39    11 49.0  2401.0    1       41    75.0   218.0         314.0        159.0            20.0            54.0           6.0          3.0          7.0            36.0     36.0             109.0         64.0              41.0         31.0             0.0     314.000000    159.000000        20.000000        54.000000       6.000000      3.000000      7.000000        36.000000  36.000000         109.000000     64.000000          41.000000     31.000000         0.000000
  burraal01w            2        39    11 50.0  2500.0    1       41    75.0   218.0         272.0        106.0            22.0            37.0          10.0          5.0          3.0            30.0     30.0              83.0         44.0              31.0         18.0             0.0     293.000000    132.500000        21.000000        45.500000       8.000000      4.000000      5.000000        33.000000  33.000000          96.000000     54.000000          36.000000     24.500000         0.000000
  burseja01w            0        40     7 45.0  2025.0    1       80    77.0   199.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  burseja01w            1        40     7 46.0  2116.0    1       80    77.0   199.0         169.0         47.0            23.0            19.0           5.0          2.0         15.0            20.0     20.0              48.0         16.0              20.0         15.0             0.0     169.000000     47.000000        23.000000        19.000000       5.000000      2.000000     15.000000        20.000000  20.000000          48.000000     16.000000          20.000000     15.000000         0.000000
  byearla01w            0        41    12 50.0  2500.0    7       17    71.0   206.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  byearla01w            1        41     5 51.0  2601.0    7       17    71.0   206.0         521.0        181.0            42.0            80.0          21.0         30.0          5.0            35.0     72.0             143.0         75.0              49.0         30.0             1.0     521.000000    181.000000        42.000000        80.000000      21.000000     30.000000      5.000000        35.000000  72.000000         143.000000     75.000000          49.000000     30.000000         1.000000
  byearla01w            2        41     5 52.0  2704.0    7       17    71.0   206.0         739.0        297.0            80.0           103.0          29.0         42.0         13.0            38.0    112.0             221.0        133.0              52.0         30.0             1.0     630.000000    239.000000        61.000000        91.500000      25.000000     36.000000      9.000000        36.500000  92.000000         182.000000    104.000000          50.500000     30.000000         1.000000
